Id,Obs_Date,State,Country,Update,Confirmed,Deaths,Recovered
2,2020-01-22,Beijing,Mainland China,1/22/2020 17:00,14,0,0
3,2020-01-22,Chongqing,Mainland China,1/22/2020 17:00,6,0,0
4,2020-01-22,Fujian,Mainland China,1/22/2020 17:00,1,0,0
5,2020-01-22,Gansu,Mainland China,1/22/2020 17:00,0,0,0
6,2020-01-22,Guangdong,Mainland China,1/22/2020 17:00,26,0,0
7,2020-01-22,Guangxi,Mainland China,1/22/2020 17:00,2,0,0
8,2020-01-22,Guizhou,Mainland China,1/22/2020 17:00,1,0,0
9,2020-01-22,Hainan,Mainland China,1/22/2020 17:00,4,0,0
10,2020-01-22,Hebei,Mainland China,1/22/2020 17:00,1,0,0
11,2020-01-22,Heilongjiang,Mainland China,1/22/2020 17:00,0,0,0
12,2020-01-22,Henan,Mainland China,1/22/2020 17:00,5,0,0
14,2020-01-22,Hubei,Mainland China,1/22/2020 17:00,444,17,28
15,2020-01-22,Hunan,Mainland China,1/22/2020 17:00,4,0,0
16,2020-01-22,Inner Mongolia,Mainland China,1/22/2020 17:00,0,0,0
17,2020-01-22,Jiangsu,Mainland China,1/22/2020 17:00,1,0,0
18,2020-01-22,Jiangxi,Mainland China,1/22/2020 17:00,2,0,0
19,2020-01-22,Jilin,Mainland China,1/22/2020 17:00,0,0,0
20,2020-01-22,Liaoning,Mainland China,1/22/2020 17:00,2,0,0
22,2020-01-22,Ningxia,Mainland China,1/22/2020 17:00,1,0,0
23,2020-01-22,Qinghai,Mainland China,1/22/2020 17:00,0,0,0
24,2020-01-22,Shaanxi,Mainland China,1/22/2020 17:00,0,0,0
25,2020-01-22,Shandong,Mainland China,1/22/2020 17:00,2,0,0
26,2020-01-22,Shanghai,Mainland China,1/22/2020 17:00,9,0,0
27,2020-01-22,Shanxi,Mainland China,1/22/2020 17:00,1,0,0
28,2020-01-22,Sichuan,Mainland China,1/22/2020 17:00,5,0,0
30,2020-01-22,Tianjin,Mainland China,1/22/2020 17:00,4,0,0
31,2020-01-22,Tibet,Mainland China,1/22/2020 17:00,0,0,0
33,2020-01-22,Xinjiang,Mainland China,1/22/2020 17:00,0,0,0
34,2020-01-22,Yunnan,Mainland China,1/22/2020 17:00,1,0,0
35,2020-01-22,Zhejiang,Mainland China,1/22/2020 17:00,10,0,0
39,2020-01-22,Unknown,China,1/22/2020 17:00,0,0,0
41,2020-01-23,Anhui,Mainland China,1/23/2020 17:00,9,0,0
42,2020-01-23,Beijing,Mainland China,1/23/2020 17:00,22,0,0
43,2020-01-23,Chongqing,Mainland China,1/23/2020 17:00,9,0,0
44,2020-01-23,Fujian,Mainland China,1/23/2020 17:00,5,0,0
45,2020-01-23,Gansu,Mainland China,1/23/2020 17:00,2,0,0
46,2020-01-23,Guangdong,Mainland China,1/23/2020 17:00,32,0,2
47,2020-01-23,Guangxi,Mainland China,1/23/2020 17:00,5,0,0
48,2020-01-23,Guizhou,Mainland China,1/23/2020 17:00,3,0,0
49,2020-01-23,Hainan,Mainland China,1/23/2020 17:00,5,0,0
50,2020-01-23,Hubei,Mainland China,1/23/2020 17:00,444,17,28
51,2020-01-23,Heilongjiang,Mainland China,1/23/2020 17:00,2,0,0
52,2020-01-23,Henan,Mainland China,1/23/2020 17:00,5,0,0
54,2020-01-23,Hubei,Mainland China,1/23/2020 17:00,444,17,28
55,2020-01-23,Hunan,Mainland China,1/23/2020 17:00,9,0,0
56,2020-01-23,Inner Mongolia,Mainland China,1/23/2020 17:00,0,0,0
57,2020-01-23,Jiangsu,Mainland China,1/23/2020 17:00,5,0,0
58,2020-01-23,Jiangxi,Mainland China,1/23/2020 17:00,7,0,0
59,2020-01-23,Jilin,Mainland China,1/23/2020 17:00,1,0,0
60,2020-01-23,Liaoning,Mainland China,1/23/2020 17:00,3,0,0
62,2020-01-23,Ningxia,Mainland China,1/23/2020 17:00,1,0,0
63,2020-01-23,Qinghai,Mainland China,1/23/2020 17:00,0,0,0
64,2020-01-23,Shaanxi,Mainland China,1/23/2020 17:00,3,0,0
65,2020-01-23,Shandong,Mainland China,1/23/2020 17:00,6,0,0
66,2020-01-23,Shanghai,Mainland China,1/23/2020 17:00,16,0,0
67,2020-01-23,Shanxi,Mainland China,1/23/2020 17:00,1,0,0
68,2020-01-23,Sichuan,Mainland China,1/23/2020 17:00,8,0,0
70,2020-01-23,Tianjin,Mainland China,1/23/2020 17:00,4,0,0
71,2020-01-23,Tibet,Mainland China,1/23/2020 17:00,0,0,0
73,2020-01-23,Xinjiang,Mainland China,1/23/2020 17:00,2,0,0
74,2020-01-23,Yunnan,Mainland China,1/23/2020 17:00,2,0,0
75,2020-01-23,Zhejiang,Mainland China,1/23/2020 17:00,27,0,0
87,2020-01-23,Unknown,China,1/23/2020 17:00,0,0,0
89,2020-01-24,Hubei,Mainland China,1/24/2020 17:00,549,24,31
90,2020-01-24,Guangdong,Mainland China,1/24/2020 17:00,53,0,2
91,2020-01-24,Zhejiang,Mainland China,1/24/2020 17:00,43,0,1
92,2020-01-24,Beijing,Mainland China,1/24/2020 17:00,36,0,1
93,2020-01-24,Chongqing,Mainland China,1/24/2020 17:00,27,0,0
94,2020-01-24,Hunan,Mainland China,1/24/2020 17:00,24,0,0
95,2020-01-24,Guangxi,Mainland China,1/24/2020 17:00,23,0,0
96,2020-01-24,Shanghai,Mainland China,1/24/2020 17:00,20,0,1
97,2020-01-24,Jiangxi,Mainland China,1/24/2020 17:00,18,0,0
98,2020-01-24,Sichuan,Mainland China,1/24/2020 17:00,15,0,0
99,2020-01-24,Shandong,Mainland China,1/24/2020 17:00,15,0,0
100,2020-01-24,Anhui,Mainland China,1/24/2020 17:00,15,0,0
101,2020-01-24,Fujian,Mainland China,1/24/2020 17:00,10,0,0
102,2020-01-24,Henan,Mainland China,1/24/2020 17:00,9,0,0
103,2020-01-24,Jiangsu,Mainland China,1/24/2020 17:00,9,0,0
104,2020-01-24,Hainan,Mainland China,1/24/2020 17:00,8,0,0
105,2020-01-24,Tianjin,Mainland China,1/24/2020 17:00,8,0,0
106,2020-01-24,Yunnan,Mainland China,1/24/2020 17:00,5,0,0
107,2020-01-24,Shaanxi,Mainland China,1/24/2020 17:00,5,0,0
108,2020-01-24,Heilongjiang,Mainland China,1/24/2020 17:00,4,1,0
109,2020-01-24,Liaoning,Mainland China,1/24/2020 17:00,4,0,0
110,2020-01-24,Guizhou,Mainland China,1/24/2020 17:00,3,0,0
111,2020-01-24,Jilin,Mainland China,1/24/2020 17:00,3,0,0
113,2020-01-24,Ningxia,Mainland China,1/24/2020 17:00,2,0,0
116,2020-01-24,Hebei,Mainland China,1/24/2020 17:00,2,1,0
117,2020-01-24,Gansu,Mainland China,1/24/2020 17:00,2,0,0
118,2020-01-24,Xinjiang,Mainland China,1/24/2020 17:00,2,0,0
119,2020-01-24,Shanxi,Mainland China,1/24/2020 17:00,1,0,0
120,2020-01-24,Inner Mongolia,Mainland China,1/24/2020 17:00,1,0,0
121,2020-01-24,Qinghai,Mainland China,1/24/2020 17:00,0,0,0
130,2020-01-24,Unknown,China,1/24/2020 17:00,0,0,0
132,2020-01-25,Hubei,Mainland China,1/25/2020 17:00,761,40,32
133,2020-01-25,Guangdong,Mainland China,1/25/2020 17:00,78,0,2
134,2020-01-25,Zhejiang,Mainland China,1/25/2020 17:00,62,0,1
135,2020-01-25,Chongqing,Mainland China,1/25/2020 17:00,57,0,0
136,2020-01-25,Hunan,Mainland China,1/25/2020 17:00,43,0,0
137,2020-01-25,Beijing,Mainland China,1/25/2020 17:00,41,0,2
138,2020-01-25,Anhui,Mainland China,1/25/2020 17:00,39,0,0
139,2020-01-25,Shanghai,Mainland China,1/25/2020 17:00,33,0,1
140,2020-01-25,Henan,Mainland China,1/25/2020 17:00,32,0,0
141,2020-01-25,Sichuan,Mainland China,1/25/2020 17:00,28,0,0
142,2020-01-25,Shandong,Mainland China,1/25/2020 17:00,27,0,0
143,2020-01-25,Guangxi,Mainland China,1/25/2020 17:00,23,0,0
144,2020-01-25,Hainan,Mainland China,1/25/2020 17:00,19,0,0
145,2020-01-25,Jiangxi,Mainland China,1/25/2020 17:00,18,0,0
146,2020-01-25,Fujian,Mainland China,1/25/2020 17:00,18,0,0
147,2020-01-25,Jiangsu,Mainland China,1/25/2020 17:00,18,0,1
148,2020-01-25,Liaoning,Mainland China,1/25/2020 17:00,17,0,0
149,2020-01-25,Shaanxi,Mainland China,1/25/2020 17:00,15,0,0
150,2020-01-25,Yunnan,Mainland China,1/25/2020 17:00,11,0,0
151,2020-01-25,Tianjin,Mainland China,1/25/2020 17:00,10,0,0
152,2020-01-25,Heilongjiang,Mainland China,1/25/2020 17:00,9,1,0
153,2020-01-25,Hebei,Mainland China,1/25/2020 17:00,8,1,0
154,2020-01-25,Inner Mongolia,Mainland China,1/25/2020 17:00,7,0,0
155,2020-01-25,Shanxi,Mainland China,1/25/2020 17:00,6,0,0
157,2020-01-25,Guizhou,Mainland China,1/25/2020 17:00,4,0,0
158,2020-01-25,Jilin,Mainland China,1/25/2020 17:00,4,0,0
159,2020-01-25,Gansu,Mainland China,1/25/2020 17:00,4,0,0
160,2020-01-25,Ningxia,Mainland China,1/25/2020 17:00,3,0,0
162,2020-01-25,Xinjiang,Mainland China,1/25/2020 17:00,3,0,0
164,2020-01-25,Qinghai,Mainland China,1/25/2020 17:00,1,0,0
176,2020-01-25,Unknown,China,1/25/2020 17:00,0,0,0
178,2020-01-26,Hubei,Mainland China,1/26/2020 16:00,1058,52,42
179,2020-01-26,Guangdong,Mainland China,1/26/2020 16:00,111,0,2
180,2020-01-26,Zhejiang,Mainland China,1/26/2020 16:00,104,0,1
181,2020-01-26,Henan,Mainland China,1/26/2020 16:00,83,1,0
182,2020-01-26,Chongqing,Mainland China,1/26/2020 16:00,75,0,0
183,2020-01-26,Hunan,Mainland China,1/26/2020 16:00,69,0,0
184,2020-01-26,Beijing,Mainland China,1/26/2020 16:00,68,0,2
185,2020-01-26,Anhui,Mainland China,1/26/2020 16:00,60,0,0
186,2020-01-26,Shandong,Mainland China,1/26/2020 16:00,46,0,0
187,2020-01-26,Sichuan,Mainland China,1/26/2020 16:00,44,0,0
188,2020-01-26,Shanghai,Mainland China,1/26/2020 16:00,40,1,1
189,2020-01-26,Guangxi,Mainland China,1/26/2020 16:00,36,0,0
190,2020-01-26,Jiangxi,Mainland China,1/26/2020 16:00,36,0,0
191,2020-01-26,Fujian,Mainland China,1/26/2020 16:00,35,0,0
192,2020-01-26,Jiangsu,Mainland China,1/26/2020 16:00,33,0,1
193,2020-01-26,Hainan,Mainland China,1/26/2020 16:00,22,0,0
194,2020-01-26,Shaanxi,Mainland China,1/26/2020 16:00,22,0,0
195,2020-01-26,Liaoning,Mainland China,1/26/2020 16:00,21,0,0
196,2020-01-26,Yunnan,Mainland China,1/26/2020 16:00,16,0,0
197,2020-01-26,Heilongjiang,Mainland China,1/26/2020 16:00,15,1,0
198,2020-01-26,Tianjin,Mainland China,1/26/2020 16:00,14,0,0
199,2020-01-26,Hebei,Mainland China,1/26/2020 16:00,13,1,0
200,2020-01-26,Shanxi,Mainland China,1/26/2020 16:00,9,0,0
202,2020-01-26,Inner Mongolia,Mainland China,1/26/2020 16:00,7,0,0
203,2020-01-26,Gansu,Mainland China,1/26/2020 16:00,7,0,0
204,2020-01-26,Guizhou,Mainland China,1/26/2020 16:00,5,0,0
206,2020-01-26,Ningxia,Mainland China,1/26/2020 16:00,4,0,0
207,2020-01-26,Jilin,Mainland China,1/26/2020 16:00,4,0,0
209,2020-01-26,Xinjiang,Mainland China,1/26/2020 16:00,4,0,0
210,2020-01-26,Qinghai,Mainland China,1/26/2020 16:00,1,0,0
225,2020-01-26,Unknown,China,1/26/2020 16:00,0,0,0
227,2020-01-27,Hubei,Mainland China,1/27/2020 23:59,1423,76,45
228,2020-01-27,Guangdong,Mainland China,1/27/2020 23:59,151,0,4
229,2020-01-27,Zhejiang,Mainland China,1/27/2020 23:59,128,0,1
230,2020-01-27,Henan,Mainland China,1/27/2020 23:59,128,1,0
231,2020-01-27,Chongqing,Mainland China,1/27/2020 23:59,110,0,0
232,2020-01-27,Hunan,Mainland China,1/27/2020 23:59,100,0,0
233,2020-01-27,Beijing,Mainland China,1/27/2020 23:59,80,1,2
234,2020-01-27,Shandong,Mainland China,1/27/2020 23:59,75,0,0
235,2020-01-27,Jiangxi,Mainland China,1/27/2020 23:59,72,0,2
236,2020-01-27,Anhui,Mainland China,1/27/2020 23:59,70,0,0
237,2020-01-27,Sichuan,Mainland China,1/27/2020 23:59,69,0,0
238,2020-01-27,Fujian,Mainland China,1/27/2020 23:59,59,0,0
239,2020-01-27,Shanghai,Mainland China,1/27/2020 23:59,53,1,3
240,2020-01-27,Jiangsu,Mainland China,1/27/2020 23:59,47,0,1
241,2020-01-27,Guangxi,Mainland China,1/27/2020 23:59,46,0,0
242,2020-01-27,Shaanxi,Mainland China,1/27/2020 23:59,35,0,0
243,2020-01-27,Hainan,Mainland China,1/27/2020 23:59,33,1,0
244,2020-01-27,Liaoning,Mainland China,1/27/2020 23:59,27,0,0
245,2020-01-27,Yunnan,Mainland China,1/27/2020 23:59,26,0,0
246,2020-01-27,Tianjin,Mainland China,1/27/2020 23:59,23,0,0
247,2020-01-27,Heilongjiang,Mainland China,1/27/2020 23:59,21,1,0
248,2020-01-27,Hebei,Mainland China,1/27/2020 23:59,18,1,0
249,2020-01-27,Gansu,Mainland China,1/27/2020 23:59,14,0,0
250,2020-01-27,Shanxi,Mainland China,1/27/2020 23:59,13,0,0
251,2020-01-27,Inner Mongolia,Mainland China,1/27/2020 23:59,11,0,0
253,2020-01-27,Guizhou,Mainland China,1/27/2020 23:59,7,0,0
254,2020-01-27,Ningxia,Mainland China,1/27/2020 23:59,7,0,0
255,2020-01-27,Jilin,Mainland China,1/27/2020 23:59,6,0,0
257,2020-01-27,Qinghai,Mainland China,1/27/2020 23:59,6,0,0
259,2020-01-27,Xinjiang,Mainland China,1/27/2020 23:59,5,0,0
278,2020-01-27,Unknown,China,1/27/2020 23:59,0,0,0
280,2020-01-28,Hubei,Mainland China,1/28/2020 23:00,3554,125,80
281,2020-01-28,Guangdong,Mainland China,1/28/2020 23:00,207,0,4
282,2020-01-28,Zhejiang,Mainland China,1/28/2020 23:00,173,0,3
283,2020-01-28,Henan,Mainland China,1/28/2020 23:00,168,1,0
284,2020-01-28,Hunan,Mainland China,1/28/2020 23:00,143,0,0
285,2020-01-28,Chongqing,Mainland China,1/28/2020 23:00,132,0,0
286,2020-01-28,Jiangxi,Mainland China,1/28/2020 23:00,109,0,3
287,2020-01-28,Anhui,Mainland China,1/28/2020 23:00,106,0,0
288,2020-01-28,Shandong,Mainland China,1/28/2020 23:00,95,0,0
289,2020-01-28,Beijing,Mainland China,1/28/2020 23:00,91,1,4
290,2020-01-28,Sichuan,Mainland China,1/28/2020 23:00,90,0,0
291,2020-01-28,Fujian,Mainland China,1/28/2020 23:00,80,0,0
292,2020-01-28,Jiangsu,Mainland China,1/28/2020 23:00,70,0,1
293,2020-01-28,Shanghai,Mainland China,1/28/2020 23:00,66,1,4
294,2020-01-28,Guangxi,Mainland China,1/28/2020 23:00,51,0,2
295,2020-01-28,Shaanxi,Mainland China,1/28/2020 23:00,46,0,0
296,2020-01-28,Yunnan,Mainland China,1/28/2020 23:00,44,0,0
297,2020-01-28,Hainan,Mainland China,1/28/2020 23:00,40,1,0
298,2020-01-28,Liaoning,Mainland China,1/28/2020 23:00,34,0,0
299,2020-01-28,Hebei,Mainland China,1/28/2020 23:00,33,1,0
300,2020-01-28,Heilongjiang,Mainland China,1/28/2020 23:00,33,1,0
301,2020-01-28,Shanxi,Mainland China,1/28/2020 23:00,27,0,0
302,2020-01-28,Tianjin,Mainland China,1/28/2020 23:00,24,0,0
303,2020-01-28,Gansu,Mainland China,1/28/2020 23:00,19,0,0
304,2020-01-28,Inner Mongolia,Mainland China,1/28/2020 23:00,15,0,0
305,2020-01-28,Ningxia,Mainland China,1/28/2020 23:00,11,0,0
306,2020-01-28,Xinjiang,Mainland China,1/28/2020 23:00,10,0,0
307,2020-01-28,Guizhou,Mainland China,1/28/2020 23:00,9,0,0
308,2020-01-28,Jilin,Mainland China,1/28/2020 23:00,8,0,0
312,2020-01-28,Qinghai,Mainland China,1/28/2020 23:00,6,0,0
332,2020-01-28,Unknown,China,1/28/2020 23:00,0,0,0
334,2020-01-29,Hubei,Mainland China,1/29/2020 19:30,3554,125,88
335,2020-01-29,Zhejiang,Mainland China,1/29/2020 19:30,296,0,3
336,2020-01-29,Guangdong,Mainland China,1/29/2020 19:30,277,0,5
337,2020-01-29,Hunan,Mainland China,1/29/2020 19:30,221,0,0
338,2020-01-29,Henan,Mainland China,1/29/2020 19:30,206,2,1
339,2020-01-29,Anhui,Mainland China,1/29/2020 19:30,152,0,2
340,2020-01-29,Chongqing,Mainland China,1/29/2020 19:30,147,0,1
341,2020-01-29,Shandong,Mainland China,1/29/2020 19:30,130,0,1
342,2020-01-29,Beijing,Mainland China,1/29/2020 19:30,111,1,4
343,2020-01-29,Jiangxi,Mainland China,1/29/2020 19:30,109,0,3
344,2020-01-29,Sichuan,Mainland China,1/29/2020 19:30,108,1,1
345,2020-01-29,Jiangsu,Mainland China,1/29/2020 19:30,99,0,1
346,2020-01-29,Shanghai,Mainland China,1/29/2020 19:30,96,1,5
347,2020-01-29,Fujian,Mainland China,1/29/2020 19:30,84,0,0
348,2020-01-29,Guangxi,Mainland China,1/29/2020 19:30,58,0,2
349,2020-01-29,Shaanxi,Mainland China,1/29/2020 19:30,56,0,0
350,2020-01-29,Yunnan,Mainland China,1/29/2020 19:30,55,0,0
351,2020-01-29,Hebei,Mainland China,1/29/2020 19:30,48,1,0
352,2020-01-29,Hainan,Mainland China,1/29/2020 19:30,43,1,0
353,2020-01-29,Liaoning,Mainland China,1/29/2020 19:30,39,0,1
354,2020-01-29,Heilongjiang,Mainland China,1/29/2020 19:30,38,1,0
355,2020-01-29,Tianjin,Mainland China,1/29/2020 19:30,27,0,0
356,2020-01-29,Shanxi,Mainland China,1/29/2020 19:30,27,0,1
357,2020-01-29,Gansu,Mainland China,1/29/2020 19:30,24,0,0
358,2020-01-29,Inner Mongolia,Mainland China,1/29/2020 19:30,16,0,0
359,2020-01-29,Xinjiang,Mainland China,1/29/2020 19:30,13,0,0
360,2020-01-29,Ningxia,Mainland China,1/29/2020 19:30,12,0,0
362,2020-01-29,Guizhou,Mainland China,1/29/2020 19:30,9,0,1
363,2020-01-29,Jilin,Mainland China,1/29/2020 19:30,9,0,0
366,2020-01-29,Qinghai,Mainland China,1/29/2020 19:30,6,0,0
388,2020-01-29,Unknown,China,1/29/2020 19:30,0,0,0
390,2020-01-30,Hubei,Mainland China,1/30/2020 16:00,4903,162,90
391,2020-01-30,Zhejiang,Mainland China,1/30/2020 16:00,428,0,4
392,2020-01-30,Guangdong,Mainland China,1/30/2020 16:00,354,0,10
393,2020-01-30,Henan,Mainland China,1/30/2020 16:00,278,2,2
394,2020-01-30,Hunan,Mainland China,1/30/2020 16:00,277,0,2
395,2020-01-30,Anhui,Mainland China,1/30/2020 16:00,200,0,2
396,2020-01-30,Chongqing,Mainland China,1/30/2020 16:00,182,0,1
397,2020-01-30,Jiangxi,Mainland China,1/30/2020 16:00,162,0,5
398,2020-01-30,Shandong,Mainland China,1/30/2020 16:00,158,0,1
399,2020-01-30,Sichuan,Mainland China,1/30/2020 16:00,142,1,1
400,2020-01-30,Jiangsu,Mainland China,1/30/2020 16:00,129,0,1
401,2020-01-30,Beijing,Mainland China,1/30/2020 16:00,114,1,4
402,2020-01-30,Shanghai,Mainland China,1/30/2020 16:00,112,1,5
403,2020-01-30,Fujian,Mainland China,1/30/2020 16:00,101,0,0
404,2020-01-30,Guangxi,Mainland China,1/30/2020 16:00,78,0,2
405,2020-01-30,Yunnan,Mainland China,1/30/2020 16:00,70,0,0
406,2020-01-30,Hebei,Mainland China,1/30/2020 16:00,65,1,0
407,2020-01-30,Shaanxi,Mainland China,1/30/2020 16:00,63,0,0
408,2020-01-30,Hainan,Mainland China,1/30/2020 16:00,46,1,1
409,2020-01-30,Heilongjiang,Mainland China,1/30/2020 16:00,44,2,0
410,2020-01-30,Liaoning,Mainland China,1/30/2020 16:00,41,0,1
411,2020-01-30,Shanxi,Mainland China,1/30/2020 16:00,35,0,1
412,2020-01-30,Tianjin,Mainland China,1/30/2020 16:00,31,0,0
413,2020-01-30,Gansu,Mainland China,1/30/2020 16:00,26,0,0
414,2020-01-30,Inner Mongolia,Mainland China,1/30/2020 16:00,19,0,0
415,2020-01-30,Ningxia,Mainland China,1/30/2020 16:00,17,0,0
416,2020-01-30,Jilin,Mainland China,1/30/2020 16:00,14,0,1
417,2020-01-30,Xinjiang,Mainland China,1/30/2020 16:00,14,0,0
418,2020-01-30,Guizhou,Mainland China,1/30/2020 16:00,12,0,1
421,2020-01-30,Qinghai,Mainland China,1/30/2020 16:00,8,0,0
423,2020-01-30,Tibet,Mainland China,1/30/2020 16:00,1,0,0
448,2020-01-30,Unknown,China,1/30/2020 16:00,0,0,0
450,2020-01-31,Hubei,Mainland China,1/31/2020 23:59,5806,204,141
451,2020-01-31,Zhejiang,Mainland China,1/31/2020 23:59,538,0,14
452,2020-01-31,Guangdong,Mainland China,1/31/2020 23:59,436,0,11
453,2020-01-31,Henan,Mainland China,1/31/2020 23:59,352,2,3
454,2020-01-31,Hunan,Mainland China,1/31/2020 23:59,332,0,2
455,2020-01-31,Jiangxi,Mainland China,1/31/2020 23:59,240,0,7
456,2020-01-31,Anhui,Mainland China,1/31/2020 23:59,237,0,3
457,2020-01-31,Chongqing,Mainland China,1/31/2020 23:59,211,0,1
458,2020-01-31,Shandong,Mainland China,1/31/2020 23:59,184,0,2
459,2020-01-31,Sichuan,Mainland China,1/31/2020 23:59,177,1,1
460,2020-01-31,Jiangsu,Mainland China,1/31/2020 23:59,168,0,5
461,2020-01-31,Beijing,Mainland China,1/31/2020 23:59,139,1,5
462,2020-01-31,Shanghai,Mainland China,1/31/2020 23:59,135,1,9
463,2020-01-31,Fujian,Mainland China,1/31/2020 23:59,120,0,0
464,2020-01-31,Guangxi,Mainland China,1/31/2020 23:59,87,0,2
465,2020-01-31,Shaanxi,Mainland China,1/31/2020 23:59,87,0,0
466,2020-01-31,Yunnan,Mainland China,1/31/2020 23:59,83,0,1
467,2020-01-31,Hebei,Mainland China,1/31/2020 23:59,82,1,0
468,2020-01-31,Heilongjiang,Mainland China,1/31/2020 23:59,59,2,0
469,2020-01-31,Hainan,Mainland China,1/31/2020 23:59,52,1,1
470,2020-01-31,Liaoning,Mainland China,1/31/2020 23:59,48,0,1
471,2020-01-31,Shanxi,Mainland China,1/31/2020 23:59,39,0,1
472,2020-01-31,Tianjin,Mainland China,1/31/2020 23:59,32,0,0
473,2020-01-31,Guizhou,Mainland China,1/31/2020 23:59,29,0,2
474,2020-01-31,Gansu,Mainland China,1/31/2020 23:59,29,0,0
475,2020-01-31,Ningxia,Mainland China,1/31/2020 23:59,21,0,0
476,2020-01-31,Inner Mongolia,Mainland China,1/31/2020 23:59,20,0,1
477,2020-01-31,Xinjiang,Mainland China,1/31/2020 23:59,17,0,0
478,2020-01-31,Jilin,Mainland China,1/31/2020 23:59,14,0,1
481,2020-01-31,Qinghai,Mainland China,1/31/2020 23:59,8,0,0
483,2020-01-31,Tibet,Mainland China,1/31/2020 23:59,1,0,0
512,2020-01-31,Unknown,China,1/31/2020 23:59,0,0,0
514,2020-02-01,Hubei,Mainland China,2/1/2020 11:53,7153,249,168
515,2020-02-01,Zhejiang,Mainland China,2/1/2020 10:53,599,0,21
516,2020-02-01,Guangdong,Mainland China,2/1/2020 14:23,535,0,14
517,2020-02-01,Henan,Mainland China,2/1/2020 1:52,422,2,3
518,2020-02-01,Hunan,Mainland China,2/1/2020 11:03,389,0,8
519,2020-02-01,Anhui,Mainland China,2/1/2020 13:33,297,0,5
520,2020-02-01,Jiangxi,Mainland China,2/1/2020 1:52,286,0,9
521,2020-02-01,Chongqing,Mainland China,2/1/2020 8:43,247,1,3
522,2020-02-01,Sichuan,Mainland China,2/1/2020 1:52,207,1,3
523,2020-02-01,Shandong,Mainland China,2/1/2020 7:51,206,0,3
524,2020-02-01,Jiangsu,Mainland China,2/1/2020 14:03,202,0,6
525,2020-02-01,Shanghai,Mainland China,2/1/2020 6:05,169,1,10
526,2020-02-01,Beijing,Mainland China,2/1/2020 9:17,168,1,9
527,2020-02-01,Fujian,Mainland China,2/1/2020 5:37,144,0,0
528,2020-02-01,Shaanxi,Mainland China,2/1/2020 5:37,101,0,0
529,2020-02-01,Guangxi,Mainland China,2/1/2020 1:52,100,0,2
530,2020-02-01,Hebei,Mainland China,2/1/2020 1:52,96,1,0
531,2020-02-01,Yunnan,Mainland China,2/1/2020 15:53,93,0,2
532,2020-02-01,Heilongjiang,Mainland China,2/1/2020 10:33,80,2,2
533,2020-02-01,Liaoning,Mainland China,2/1/2020 15:23,64,0,1
534,2020-02-01,Hainan,Mainland China,2/1/2020 8:43,62,1,1
535,2020-02-01,Shanxi,Mainland China,2/1/2020 1:52,47,0,1
536,2020-02-01,Tianjin,Mainland China,2/1/2020 15:43,41,0,0
537,2020-02-01,Gansu,Mainland China,2/1/2020 15:43,40,0,0
538,2020-02-01,Guizhou,Mainland China,1/31/2020 15:20,29,0,2
539,2020-02-01,Ningxia,Mainland China,2/1/2020 2:13,26,0,0
540,2020-02-01,Inner Mongolia,Mainland China,2/1/2020 5:37,23,0,1
543,2020-02-01,Xinjiang,Mainland China,2/1/2020 5:37,18,0,0
544,2020-02-01,Jilin,Mainland China,2/1/2020 1:52,17,0,1
549,2020-02-01,Qinghai,Mainland China,2/1/2020 5:37,9,0,0
569,2020-02-01,Tibet,Mainland China,2/1/2020 1:52,1,0,0
581,2020-02-01,Unknown,China,2/1/2020 11:53,0,0,0
583,2020-02-02,Hubei,Mainland China,2020-02-02T23:43:02,11177,350,295
584,2020-02-02,Zhejiang,Mainland China,2020-02-02T18:03:05,661,0,32
585,2020-02-02,Guangdong,Mainland China,2020-02-02T18:03:05,632,0,15
586,2020-02-02,Henan,Mainland China,2020-02-02T18:03:05,493,2,10
587,2020-02-02,Hunan,Mainland China,2020-02-02T18:03:05,463,0,16
588,2020-02-02,Anhui,Mainland China,2020-02-02T18:03:05,340,0,7
589,2020-02-02,Jiangxi,Mainland China,2020-02-02T18:03:05,333,0,12
590,2020-02-02,Chongqing,Mainland China,2020-02-02T23:33:02,300,2,7
591,2020-02-02,Jiangsu,Mainland China,2020-02-02T18:03:05,236,0,7
592,2020-02-02,Sichuan,Mainland China,2020-02-02T18:03:05,231,1,11
593,2020-02-02,Shandong,Mainland China,2020-02-02T18:03:05,230,0,6
594,2020-02-02,Beijing,Mainland China,2020-02-02T08:43:02,191,1,9
595,2020-02-02,Shanghai,Mainland China,2020-02-02T05:53:02,182,1,10
596,2020-02-02,Fujian,Mainland China,2020-02-02T03:43:01,159,0,0
597,2020-02-02,Shaanxi,Mainland China,2020-02-02T03:23:14,116,0,0
598,2020-02-02,Guangxi,Mainland China,2020-02-02T00:23:13,111,0,2
599,2020-02-02,Yunnan,Mainland China,2020-02-02T18:03:05,105,0,3
600,2020-02-02,Hebei,Mainland China,2020-02-02T02:53:02,104,1,3
601,2020-02-02,Heilongjiang,Mainland China,2020-02-02T03:23:14,95,2,2
602,2020-02-02,Liaoning,Mainland China,2020-02-02T18:03:05,70,0,1
603,2020-02-02,Shanxi,Mainland China,2020-02-02T23:23:13,66,0,3
604,2020-02-02,Hainan,Mainland China,2020-02-02T18:03:05,64,1,4
605,2020-02-02,Gansu,Mainland China,2020-02-02T23:43:02,51,0,3
